index	tweet_id	sentiment
4980	#1395002890377433090	2
4981	#1397672515204431876	2
4982	#1397528423858323457	2
4983	#1397669143818670089	1
4984	#1397641881501175811	0
4985	#1397673132891291649	2
4986	#1397527429783162880	1
4987	#1397499617479061505	2
4988	#1397669959501815810	1
4989	#1397628978370957314	2
4990	#1397645870917582850	1
4991	#1397460634699194371	2
4992	#1397429958738268168	2
4993	#1397507464740941824	2
4994	#1397456887029936134	1
4995	#1397707241017417729	2
4996	#1397595946620317701	1
4997	#1397688910407475206	2
4998	#1397682934614839305	1
4999	#1397584951370031108	2
5000	#1391186080565694464	0
5001	#1391052167755313154	1
5002	#1390971187984011266	2
5003	#1391028574073888768	2
5004	#1391093063884361736	1
5005	#1391216191943761926	0
5006	#1390987619920719872	0
5007	#1391168226269319169	1
5008	#1391226555423248385	0
5009	#1390897518200778752	1
5010	#1391008905182912513	1
5011	#1391086772717715456	1
5012	#1391060461744009218	1
5013	#1390990865061990402	2
5014	#1391009430628667398	1
5015	#1391101350528921601	2
5016	#1390889398598778882	2
5017	#1391231028627316736	1
5018	#1390981018203549707	2
5019	#1389870230923448320	2
5020	#1390144488815923200	1
5021	#1390130945173299204	1
5022	#1389939193527275523	1
5023	#1389854988013297667	0
5024	#1389963831435214850	2
5025	#1390028696841592836	0
5026	#1389865827860549635	1
5027	#1389899962276794368	2
5028	#1389974654799040523	1
5029	#1390121020527300608	1
5030	#1389881752332689408	1
5031	#1390079363086004230	2
5032	#1390029352872685570	2
5033	#1390102592274026499	2
5034	#1389857017049853953	1
5035	#1390127068260749313	0
5036	#1389996911227150338	2
5037	#1389836951449178112	1
5038	#1386126986599337984	1
5039	#1385959954746589184	2
5040	#1385861600012242950	1
5041	#1385808207906541572	2
5042	#1385907563682729985	1
5043	#1386139554017529858	0
5044	#1385909238308954114	0
5045	#1385942381376069642	2
5046	#1385968313478619140	1
5047	#1386093182010621952	2
5048	#1386073723258683397	2
5049	#1385960991045820419	1
5050	#1386000027953287170	1
5051	#1385879551729803273	2
5052	#1386057888360194054	0
5053	#1385927515185758215	0
5054	#1386005611276476419	2
5055	#1400342507792130056	2
5056	#1400608262232449028	2
5057	#1400540461274632198	1
5058	#1400531480972038150	2
5059	#1400464259570569224	2
5060	#1400536952135471109	2
5061	#1400375974257168387	2
5062	#1400554485475385348	1
5063	#1400439933953884165	2
5064	#1400636495002755074	2
5065	#1400313273753370633	2
5066	#1400448131527974919	1
5067	#1400417002402062336	2
5068	#1400307988645228547	2
5069	#1400547852498112516	1
5070	#1400302606698749953	1
5071	#1400445265845403650	2
5072	#1400527756639756289	2
5073	#1400554736580022277	1
5074	#1384848270321725442	2
5075	#1384954938074308613	0
5076	#1384786571854028801	2
5077	#1385024312889982979	2
5078	#1384846376220172289	1
5079	#1384779284770955268	1
5080	#1384926190914478084	1
5081	#1384927328162156546	2
5082	#1384866683773505544	1
5083	#1384869777311768576	0
5084	#1384968282172792833	1
5085	#1384846915750215684	2
5086	#1384934701383696384	2
5087	#1384978887755681793	2
5088	#1384731647405268993	2
5089	#1384930509847924737	2
5090	#1385040569819303937	1
5091	#1385037144515768325	2
5092	#1384917787643154434	2
5093	#1385067620689350661	2
5094	#1396168380525203457	2
5095	#1396304913693659137	2
5096	#1396315372404490240	1
5097	#1396103505069412355	0
5098	#1396054576139149316	1
5099	#1396263056552841221	1
5100	#1396043155863134208	2
5101	#1396199809862848515	1
5102	#1396040865471254543	1
5103	#1396124944950468609	2
5104	#1396111554114850817	0
5105	#1396116711833624585	2
5106	#1396163956138332162	2
5107	#1396104312074407936	1
5108	#1395977634744467459	2
5109	#1396169618419589126	2
5110	#1396273663964495873	1
5111	#1396177838496129024	1
5112	#1396180141747838977	1
5113	#1404269983220178946	2
5114	#1404103067952369664	0
5115	#1404006107136151559	2
5116	#1404088746191032328	1
5117	#1404045926285578243	2
5118	#1403982314003128322	1
5119	#1403946173363150848	1
5120	#1404063749032534019	2
5121	#1404124823975038976	0
5122	#1404075875755343875	1
5123	#1404099119287738372	1
5124	#1404161567248334849	1
5125	#1404045587981406209	2
5126	#1404125681395589123	2
5127	#1404073372905005056	2
5128	#1404194340457484289	2
5129	#1404113861796581376	2
5130	#1387750730149281796	2
5131	#1387928458731397125	1
5132	#1387625763944353797	0
5133	#1387698146340397057	2
5134	#1387957016468107264	2
5135	#1387772326817812482	2
5136	#1387810932395364358	0
5137	#1387668117460033541	0
5138	#1387750067369566210	2
5139	#1387823053430788105	1
5140	#1387810448511143944	0
5141	#1387679276997267458	2
5142	#1387943688165285888	2
5143	#1387941783359741953	1
5144	#1387816030269935616	2
5145	#1387773535955963911	2
5146	#1387708063134724096	1
5147	#1387821505711595530	1
5148	#1387862762957656064	1
5149	#1390296012133212161	2
5150	#1390200020922687488	2
5151	#1390421742414348292	1
5152	#1390475123887575040	2
5153	#1390181976024522753	2
5154	#1390175324491509763	2
5155	#1390285562528124929	2
5156	#1390422069763055616	2
5157	#1390171588214013952	2
5158	#1390350647531212810	2
5159	#1390463520379133955	2
5160	#1390355275752910848	1
5161	#1390294192287535109	1
5162	#1390313978988015617	1
5163	#1390456382428745731	2
5164	#1390441677941350400	2
5165	#1390221273163313152	2
5166	#1390404249746477057	2
5167	#1389717235430793216	2
5168	#1389608478088458243	1
5169	#1389731670656311300	1
5170	#1389707821072138242	1
5171	#1389702094018461702	2
5172	#1389714963955134465	2
5173	#1389554206206566403	2
5174	#1389593162163703811	1
5175	#1389546130703151106	2
5176	#1389511493553696770	2
5177	#1389516675683340288	2
5178	#1389756753835876356	2
5179	#1389741050848231426	1
5180	#1389659097247719424	1
5181	#1389467335950544900	2
5182	#1389616838351327234	1
5183	#1389649701641891844	2
5184	#1389670874953961475	1
5185	#1389518481041805314	2
5186	#1387457848393801729	2
5187	#1387559432712638465	0
5188	#1387407868832456708	2
5189	#1387398722162679816	2
5190	#1387399382509793282	2
5191	#1387469880820060162	0
5192	#1387479254628134920	2
5193	#1387267908804386816	1
5194	#1387476006823473153	1
5195	#1387495579207540738	2
5196	#1387418479179886596	1
5197	#1387329107768139777	2
5198	#1387425186614546432	2
5199	#1387457053317160960	2
5200	#1387572381074472960	2
5201	#1387440511896674312	0
5202	#1387406288276107266	1
5203	#1387579447201652736	2
5204	#1387469436140011526	2
5205	#1403254422763802627	2
5206	#1403365614698307590	0
5207	#1403313610030469125	2
5208	#1403385315541368845	2
5209	#1403472268747964418	0
5210	#1403325420817334274	0
5211	#1403275967183962113	2
5212	#1403314877503053826	2
5213	#1403487744781950977	0
5214	#1403368392107646978	0
5215	#1403215575321432072	2
5216	#1403343596363956226	2
5217	#1403295012776026113	0
5218	#1403368527197835272	0
5219	#1403328962911117313	2
5220	#1403439300167884803	1
5221	#1403319456902832138	0
5222	#1403323823781470211	0
5223	#1400829465089830922	1
5224	#1400740114825838593	2
5225	#1400664564707082245	2
5226	#1400692293720592384	2
5227	#1400859935748014086	2
5228	#1400876840231784458	2
5229	#1400924577887313924	2
5230	#1400803333061890049	2
5231	#1400736887061483524	1
5232	#1400963842209898503	0
5233	#1400699750014500864	0
5234	#1400867445456392197	0
5235	#1400717643192029188	1
5236	#1400868148564267009	2
5237	#1400997188340117508	2
5238	#1400782280637894656	1
5239	#1400832010323693575	1
5240	#1400868979363749893	2
5241	#1384689597771309057	1
5242	#1384473611541499905	1
5243	#1384665071314481152	2
5244	#1384574693697597445	0
5245	#1384718567430660102	1
5246	#1384639505144049665	2
5247	#1384502521243131912	2
5248	#1384412887884734465	0
5249	#1384589200670998530	1
5250	#1384444919540895749	1
5251	#1384603169167089674	0
5252	#1384532222548447234	2
5253	#1384436224518090753	1
5254	#1384564608778842113	1
5255	#1384632419836379137	2
5256	#1384583207501324300	2
5257	#1384378221722955782	1
5258	#1384501872724221954	2
5259	#1384513897940623366	1
5260	#1397192768519352334	2
5261	#1397116358194868226	2
5262	#1397192371008425985	2
5263	#1397266486763261954	2
5264	#1397068585374162946	2
5265	#1397271570578644993	1
5266	#1397345212670914560	0
5267	#1397313731319709696	0
5268	#1397137817403158532	1
5269	#1397385664212185088	1
5270	#1397077226869252098	2
5271	#1397255901506121738	2
5272	#1397224027777810456	1
5273	#1397041939979988992	2
5274	#1397260343361998854	2
5275	#1397182411214102529	2
5276	#1397170133106413572	2
5277	#1397068913595195393	1
5278	#1397107221859737601	2
5279	#1400258746639654915	0
5280	#1400232437477675012	1
5281	#1399987525926617093	1
5282	#1400101306690199552	0
5283	#1400031386120208386	1
5284	#1399942050230030336	2
5285	#1399955586612088834	1
5286	#1400029318785474560	2
5287	#1400151874490281990	1
5288	#1399985586220457986	2
5289	#1400258620411891718	2
5290	#1400160365699272704	1
5291	#1400064921891651584	2
5292	#1399947847127076868	2
5293	#1400233154749681664	2
5294	#1400277913593778182	1
5295	#1399976221010763781	2
5296	#1398295462646620171	2
5297	#1398288702326018048	2
5298	#1398303795260633094	2
5299	#1398131089877635080	2
5300	#1398243266940841992	1
5301	#1398398680898715650	2
5302	#1398299898492170245	2
5303	#1398235718736957441	1
5304	#1398208110452363266	2
5305	#1398462610312335360	0
5306	#1398147174945329152	2
5307	#1398301750164086795	2
5308	#1398293078914576387	2
5309	#1398150656330895360	1
5310	#1398300884048678914	2
5311	#1398389710767083521	1
5312	#1398303690721665026	2
5313	#1384310001829703686	2
5314	#1384144546561363985	2
5315	#1384304770492428291	1
5316	#1384353563724288001	1
5317	#1384033990772809733	2
5318	#1384239034986164230	2
5319	#1384188794379853824	2
5320	#1384309440824836097	0
5321	#1384315194529050627	1
5322	#1384143447653720069	2
5323	#1384069923735969798	2
5324	#1384201893900029956	2
5325	#1384106940167426049	2
5326	#1384172976094908419	1
5327	#1384128015383162881	0
5328	#1384284821287948289	2
5329	#1384162370692521984	2
5330	#1384247916093599749	2
5331	#1394183819704422400	2
5332	#1394343379748757506	2
5333	#1394185487867289603	2
5334	#1394267597902802944	2
5335	#1394293187972325383	2
5336	#1394186817247666177	2
5337	#1394297419140042762	1
5338	#1394384651825917960	2
5339	#1394279193236545539	2
5340	#1394292479961321472	2
5341	#1394490856283938818	1
5342	#1394348253085241344	1
5343	#1394218398943305729	0
5344	#1394441762203185156	0
5345	#1394277331745841153	2
5346	#1394384441552871429	2
5347	#1394279238908354562	2
5348	#1394353503032815619	2
5349	#1394416027526520833	2
5350	#1396605090882932740	2
5351	#1396315922235727878	0
5352	#1396516065954484227	1
5353	#1396349418534670338	0
5354	#1396522621383098378	0
5355	#1396443293286817795	2
5356	#1396518790477881345	1
5357	#1396351103600533504	2
5358	#1396335385718841347	2
5359	#1396412034846134284	1
5360	#1396567891349233666	1
5361	#1396545010883973123	2
5362	#1396491753390284801	2
5363	#1396444709849948164	2
5364	#1396646187151802371	0
5365	#1396525490257633281	0
5366	#1396410354645803009	0
5367	#1396485829070032898	2
5368	#1396477807585267714	0
5369	#1392585864635588609	1
5370	#1392456968137232385	1
5371	#1392466026084937733	2
5372	#1392481595198631944	2
5373	#1392571187142725632	2
5374	#1392425573562081288	2
5375	#1392485745328365569	2
5376	#1392459090320773121	1
5377	#1392534449191931906	2
5378	#1392549731549597697	2
5379	#1392404506332258305	1
5380	#1392625320713326597	1
5381	#1392623899024584705	1
5382	#1392385819323912192	1
5383	#1392571998165897217	2
5384	#1392484275165876226	1
5385	#1392601234301808640	2
5386	#1392620613332881412	2
5387	#1392516530869399559	2
5388	#1403019373976113159	2
5389	#1402913528252620806	2
5390	#1402913528474849286	2
5391	#1403043944406175746	2
5392	#1402977192095535107	2
5393	#1403011583966654467	2
5394	#1402950874905952258	1
5395	#1403046284743827461	2
5396	#1402953788768624644	0
5397	#1403014117296721924	1
5398	#1403167185250316293	1
5399	#1402954366252900357	1
5400	#1403048448308432897	2
5401	#1402857318958706688	2
5402	#1403060156447879169	1
5403	#1402961260761784321	2
5404	#1403162628696903682	1
5405	#1403123656952369153	2
5406	#1402959117405261829	2
5407	#1403047390144131073	0
5408	#1399487725561020416	0
5409	#1399487712323903492	2
5410	#1399430062802407428	2
5411	#1399224743274811394	1
5412	#1399438038783123462	1
5413	#1399450828646273030	2
5414	#1399411987247939585	2
5415	#1399475896092921856	2
5416	#1399431534466277377	0
5417	#1399352757350408193	2
5418	#1399444373138554890	2
5419	#1399361937452900358	0
5420	#1399387398216327171	1
5421	#1399572705683247106	2
5422	#1399385287004884997	0
5423	#1399236710203113476	2
5424	#1389309564055662592	2
5425	#1389290598834769920	1
5426	#1389344880556716034	1
5427	#1389328778392915968	0
5428	#1389379598807453698	2
5429	#1389251548065243138	1
5430	#1389265511867899905	0
5431	#1389216668661043200	2
5432	#1389205116876730368	1
5433	#1389097409075191808	1
5434	#1389157188841578500	2
5435	#1389344057789349888	2
5436	#1389392497483321346	1
5437	#1389222451008229380	2
5438	#1389376272174915587	0
5439	#1389385048332247040	1
5440	#1389267375657263106	0
5441	#1389258554024943616	2
5442	#1403757088048914434	0
5443	#1403762308896198658	2
5444	#1403666312191172609	2
5445	#1403838883540860931	1
5446	#1403650489766535176	2
5447	#1403645769752608772	1
5448	#1403683112144486406	2
5449	#1403776012433825798	2
5450	#1403909200972075008	2
5451	#1403774318929223680	2
5452	#1403583365576413186	2
5453	#1403749697051889665	2
5454	#1403912841422385152	0
5455	#1403715842529927178	2
5456	#1403752145380380676	2
5457	#1403630838852562949	1
5458	#1403651209005785093	2
5459	#1403733825759301638	1
5460	#1387016591984971776	2
5461	#1386984695871721478	1
5462	#1386973885103546369	1
5463	#1387072127917039616	2
5464	#1387019649217400841	1
5465	#1387041862913986577	2
5466	#1387150833347747840	1
5467	#1386967310733299713	2
5468	#1387176675599867909	0
5469	#1386912762471792640	2
5470	#1387016888455090178	1
5471	#1387191436576129025	1
5472	#1386944390975815682	1
5473	#1387230637778558984	2
5474	#1387240684793470977	1
5475	#1386907917949947905	2
5476	#1387031860845309955	1
5477	#1387220683206311939	1
5478	#1386734065609412609	2
5479	#1386839322742059008	0
5480	#1386740871102619648	2
5481	#1386726865927278593	2
5482	#1386662316209541124	0
5483	#1386673338844540928	2
5484	#1386607209367236618	2
5485	#1386554959894781956	2
5486	#1386680523762843653	0
5487	#1386599878411755523	2
5488	#1386578238718152706	2
5489	#1386571031410663425	2
5490	#1386587770936823811	2
5491	#1386638779406905348	2
5492	#1386887293886140416	2
5493	#1386699617824387073	0
5494	#1386869217274654721	1
5495	#1386641293552623619	0
5496	#1391552475539324930	1
5497	#1391291430774136832	2
5498	#1391558610619142150	1
5499	#1391483320035430403	2
5500	#1391443854235246595	0
5501	#1391509241899388928	1
5502	#1391444469921116161	2
5503	#1391242756174106627	0
5504	#1391276900128108544	2
5505	#1391430328632418308	2
5506	#1391581265099247616	0
5507	#1391534213355036674	2
5508	#1391420016801861638	2
5509	#1391335903008800770	1
5510	#1391585753117827081	2
5511	#1391371851398529027	0
5512	#1391381342982742019	2
5513	#1391348974779604996	2
5514	#1391334666884587520	0
5515	#1391377455286525953	2
5516	#1396830528427503619	2
5517	#1396845448711843841	1
5518	#1396763465260359681	1
5519	#1396952179731206151	1
5520	#1397026774995767297	1
5521	#1397000729924145154	1
5522	#1396972787571609601	1
5523	#1396689475422490629	0
5524	#1396860914851360774	1
5525	#1396951581619376135	2
5526	#1396988559790329856	0
5527	#1396733581095956480	2
5528	#1396957471126679556	2
5529	#1396838847045005312	2
5530	#1396767284971151364	2
5531	#1396799760212893716	0
5532	#1396729279296065537	2
